,Case_ID,Year,Easting,Northing,CWD_Status,Species,Sex,Province
5374,15374,2012,453079,5761784,Negative,White-tailed Deer,Male,Alberta
5375,15375,2012,510773,5472447,Negative,White-tailed Deer,Male,Alberta
5376,15376,2012,570923,5506379,Negative,White-tailed Deer,Male,Saskatchewan
5377,15377,2012,570923,5506379,Negative,White-tailed Deer,Male,Saskatchewan
5378,15378,2012,416167,5798292,Negative,White-tailed Deer,Male,Alberta
5379,15379,2012,480963,5894292,Negative,White-tailed Deer,Female,Alberta
5380,15380,2012,447208,5842978,Negative,White-tailed Deer,Male,Alberta
5381,15381,2012,476591,5839526,Negative,White-tailed Deer,Male,Alberta
5382,15382,2012,534711,5773011,Negative,White-tailed Deer,Male,Alberta
5383,15383,2012,518965,5726066,Negative,White-tailed Deer,Male,Alberta
5384,15384,2012,535264,5731017,Negative,White-tailed Deer,Male,Alberta
5385,15385,2012,535275,5729398,Negative,White-tailed Deer,Male,Alberta
5386,15386,2012,529172,5709936,Negative,White-tailed Deer,Male,Alberta
5387,15387,2012,422627,5838390,Negative,White-tailed Deer,Female,Alberta
5388,15388,2012,459697,5883103,Negative,White-tailed Deer,Male,Alberta
5389,15389,2012,471797,5857348,Negative,White-tailed Deer,Male,Alberta
5390,15390,2012,533719,5849289,Negative,White-tailed Deer,Male,Alberta
5391,15391,2012,550640,5518277,Negative,White-tailed Deer,Male,Alberta
5392,15392,2012,550640,5518277,Negative,White-tailed Deer,Male,Alberta
5393,15393,2012,499912,5687186,Negative,White-tailed Deer,Male,Alberta
5394,15394,2012,499913,5692045,Negative,White-tailed Deer,Male,Alberta
5395,15395,2012,551606,5486688,Negative,White-tailed Deer,Female,Alberta
5396,15396,2012,465187,5622592,Negative,White-tailed Deer,Female,Alberta
5397,15397,2012,528046,5552932,Negative,White-tailed Deer,Male,Alberta
5398,15398,2012,482504,5544796,Negative,White-tailed Deer,Male,Alberta
5399,15399,2012,471241,5900813,Negative,White-tailed Deer,Male,Alberta
5400,15400,2012,562476,5935225,Negative,White-tailed Deer,Male,Saskatchewan
5401,15401,2012,491360,5970437,Negative,White-tailed Deer,Male,Alberta
5402,15402,2012,465697,5963680,Negative,White-tailed Deer,Male,Alberta
5403,15403,2012,532959,5627699,Negative,White-tailed Deer,Male,Alberta
5404,15404,2012,570821,5602112,Negative,White-tailed Deer,Male,Saskatchewan
5405,15405,2012,517957,5534677,Negative,White-tailed Deer,Male,Alberta
5406,15406,2012,513984,5497849,Negative,White-tailed Deer,Male,Alberta
5407,15407,2012,450642,5634023,Negative,White-tailed Deer,Male,Alberta
5408,15408,2012,411079,5720350,Negative,White-tailed Deer,Male,Alberta
5409,15409,2012,491400,5843400,Negative,White-tailed Deer,Female,Alberta
5410,15410,2012,503300,5832400,Negative,White-tailed Deer,Female,Alberta
5411,15411,2012,509800,5831800,Negative,White-tailed Deer,Female,Alberta
5412,15412,2012,530232,5772577,Negative,White-tailed Deer,Male,Alberta
5413,15413,2012,414770,5812062,Negative,White-tailed Deer,Male,Alberta
5414,15414,2012,564993,5825120,Negative,White-tailed Deer,Male,Saskatchewan
5415,15415,2012,509230,5863746,Negative,White-tailed Deer,Male,Alberta
5416,15416,2012,487091,5786259,Negative,White-tailed Deer,Male,Alberta
5417,15417,2012,453233,5889633,Negative,White-tailed Deer,Male,Alberta
5418,15418,2012,502768,5959114,Negative,White-tailed Deer,Male,Alberta
5419,15419,2012,502764,5960732,Negative,White-tailed Deer,Male,Alberta
5420,15420,2012,490351,5947862,Negative,White-tailed Deer,Female,Alberta
5421,15421,2012,530158,5517350,Negative,White-tailed Deer,Female,Alberta
5422,15422,2012,530158,5517350,Negative,White-tailed Deer,Male,Alberta
5423,15423,2012,509615,5951037,Negative,White-tailed Deer,Male,Alberta
5424,15424,2012,542253,5618091,Negative,White-tailed Deer,Female,Alberta
5425,15425,2012,478129,5739482,Negative,White-tailed Deer,Female,Alberta
5426,15426,2012,478129,5739482,Negative,White-tailed Deer,Female,Alberta
5427,15427,2012,419526,5808988,Negative,White-tailed Deer,Male,Alberta
5428,15428,2012,551509,5864022,Negative,White-tailed Deer,Male,Saskatchewan
5429,15429,2012,562093,5428520,Negative,White-tailed Deer,Male,Montana
5430,15430,2012,562093,5428520,Negative,White-tailed Deer,Female,Montana
5431,15431,2012,529803,5527026,Negative,White-tailed Deer,Male,Alberta
5432,15432,2012,512319,5515663,Negative,White-tailed Deer,Male,Alberta
5433,15433,2012,512427,5614415,Negative,White-tailed Deer,Male,Alberta
5434,15434,2012,542958,5642049,Negative,White-tailed Deer,Male,Alberta
5435,15435,2012,565116,5695697,Negative,White-tailed Deer,Male,Saskatchewan
5436,15436,2012,565520,5817449,Negative,White-tailed Deer,Male,Saskatchewan
5437,15437,2012,531374,5784326,Negative,White-tailed Deer,Male,Alberta
5438,15438,2012,405524,5819116,Negative,White-tailed Deer,Female,Alberta
5439,15439,2012,512992,5811749,Negative,White-tailed Deer,Female,Alberta
5440,15440,2012,499912,5680718,Negative,White-tailed Deer,Female,Alberta
5441,15441,2012,558191,5959464,Negative,White-tailed Deer,Male,Saskatchewan
5442,15442,2012,411628,5818611,Negative,White-tailed Deer,Male,Alberta
5443,15443,2012,495061,5930019,Negative,White-tailed Deer,Male,Alberta
5444,15444,2012,505361,5902352,Negative,White-tailed Deer,Male,Alberta
5445,15445,2012,544691,5560998,Negative,White-tailed Deer,Female,Alberta
5446,15446,2012,541775,5486622,Negative,White-tailed Deer,Female,Alberta
5447,15447,2012,569626,5603489,Negative,White-tailed Deer,Female,Alberta
5448,15448,2012,516773,5894303,Negative,White-tailed Deer,Male,Alberta
5449,15449,2012,498320,5826344,Negative,White-tailed Deer,Male,Alberta
5450,15450,2012,528118,6116552,Negative,White-tailed Deer,Female,Alberta
5451,15451,2012,484691,5732532,Negative,White-tailed Deer,Male,Alberta
5452,15452,2012,472852,6002854,Negative,White-tailed Deer,Male,Alberta
5453,15453,2012,379439,5925156,Negative,White-tailed Deer,Female,Alberta
5454,15454,2012,400608,5817598,Negative,White-tailed Deer,Female,Alberta
5455,15455,2012,546268,5875138,Negative,White-tailed Deer,Male,Saskatchewan
5456,15456,2012,619961,5925112,Negative,White-tailed Deer,Female,Saskatchewan
5457,15457,2012,417632,5692059,Negative,White-tailed Deer,Male,Alberta
5458,15458,2012,411954,5700903,Negative,White-tailed Deer,Female,Alberta
5459,15459,2012,418522,5689397,Negative,White-tailed Deer,Female,Alberta
5460,15460,2012,291531,5560426,Negative,White-tailed Deer,Female,Alberta
5461,15461,2012,431833,5643960,Negative,White-tailed Deer,Male,Alberta
5462,15462,2012,431079,5629395,Negative,White-tailed Deer,Female,Alberta
5463,15463,2012,492972,5642045,Negative,White-tailed Deer,Male,Alberta
5464,15464,2012,477655,5785501,Negative,White-tailed Deer,Male,Alberta
5465,15465,2012,532393,5714810,Negative,White-tailed Deer,Male,Alberta
5466,15466,2012,555874,5776444,Negative,White-tailed Deer,Male,Alberta
5467,15467,2012,400805,5827328,Negative,White-tailed Deer,Male,Alberta
5468,15468,2012,400805,5827328,Negative,White-tailed Deer,Male,Alberta
5469,15469,2012,457987,5875073,Negative,White-tailed Deer,Male,Alberta
5470,15470,2012,477312,5895523,Negative,White-tailed Deer,Male,Alberta
5471,15471,2012,513000,5832500,Negative,White-tailed Deer,Male,Alberta
5472,15472,2012,514800,5831900,Negative,White-tailed Deer,Male,Alberta
5473,15473,2012,491800,5844100,Negative,White-tailed Deer,Male,Alberta
5474,15474,2012,492700,5844600,Negative,White-tailed Deer,Female,Alberta
5475,15475,2012,491700,5846000,Negative,White-tailed Deer,Male,Alberta
5476,15476,2012,513700,5833800,Negative,White-tailed Deer,Female,Alberta
5477,15477,2012,487400,5839400,Negative,White-tailed Deer,Female,Alberta
5478,15478,2012,489300,5842400,Negative,White-tailed Deer,Female,Alberta
5479,15479,2012,490200,5843800,Negative,White-tailed Deer,Male,Alberta
5480,15480,2012,481625,5975311,Negative,White-tailed Deer,Male,Alberta
5481,15481,2012,526594,5886255,Negative,White-tailed Deer,Male,Alberta
5482,15482,2012,531312,5794042,Negative,White-tailed Deer,Female,Alberta
5483,15483,2012,450663,5862360,Negative,White-tailed Deer,Male,Alberta
5484,15484,2012,542512,5830132,Negative,White-tailed Deer,Female,Alberta
5485,15485,2012,542512,5830132,Negative,White-tailed Deer,Male,Alberta
5486,15486,2012,514611,5913804,Negative,White-tailed Deer,Male,Alberta
5487,15487,2012,509109,5640303,Negative,White-tailed Deer,Female,Alberta
5488,15488,2012,455356,5614565,Negative,White-tailed Deer,Male,Alberta
5489,15489,2012,554216,5894598,Negative,White-tailed Deer,Female,Saskatchewan
5490,15490,2012,451302,5931940,Negative,White-tailed Deer,Female,Alberta
5491,15491,2012,466410,5907327,Negative,White-tailed Deer,Female,Alberta
5492,15492,2012,488735,5930093,Negative,White-tailed Deer,Male,Alberta
5493,15493,2012,554948,5957802,Negative,White-tailed Deer,Female,Saskatchewan
5494,15494,2012,548145,5813970,Negative,White-tailed Deer,Male,Alberta
5495,15495,2012,548715,5939968,Negative,White-tailed Deer,Male,Saskatchewan
5496,15496,2012,540682,5926939,Negative,White-tailed Deer,Male,Saskatchewan
5497,15497,2012,545169,5846142,Negative,White-tailed Deer,Female,Alberta
5498,15498,2012,523300,5855300,Negative,White-tailed Deer,Male,Alberta
5499,15499,2012,431805,5527406,Negative,White-tailed Deer,Male,Alberta
5500,15500,2012,483016,5496241,Negative,White-tailed Deer,Male,Alberta
5501,15501,2012,556398,5617925,Negative,White-tailed Deer,Male,Alberta
5502,15502,2012,551240,5522360,Negative,White-tailed Deer,Male,Alberta
5503,15503,2012,510250,5641913,Negative,White-tailed Deer,Male,Alberta
5504,15504,2012,569933,5580831,Negative,White-tailed Deer,Female,Saskatchewan
5505,15505,2012,550316,5588704,Negative,White-tailed Deer,Male,Alberta
5506,15506,2012,554565,5757062,Negative,White-tailed Deer,Male,Alberta
5507,15507,2012,570905,5508001,Negative,White-tailed Deer,Female,Saskatchewan
5508,15508,2012,546655,5614582,Negative,Mule Deer,Male,Alberta
5509,15509,2012,544448,5658247,Negative,Mule Deer,Female,Alberta
5510,15510,2012,490649,5641888,Negative,Mule Deer,Male,Alberta
5511,15511,2012,518895,5622527,Negative,Mule Deer,Female,Alberta
5512,15512,2012,531792,5515738,Negative,Mule Deer,Female,Alberta
5513,15513,2012,498281,5700144,Negative,Mule Deer,Female,Alberta
5514,15514,2012,467752,5528654,Negative,Mule Deer,Male,Alberta
5515,15515,2012,422295,5661899,Negative,Mule Deer,Female,Alberta
5516,15516,2012,507862,5473482,Negative,Mule Deer,Male,Alberta
5517,15517,2012,566125,5621256,Negative,Mule Deer,Male,Alberta
5518,15518,2012,536929,5855795,Negative,Mule Deer,Male,Alberta
5519,15519,2012,535929,5802968,Negative,Mule Deer,Female,Alberta
5520,15520,2012,554967,5846240,Negative,Mule Deer,Female,Alberta
5521,15521,2012,386736,5673897,Negative,Mule Deer,Male,Alberta
5522,15522,2012,407324,5715552,Negative,Mule Deer,Male,Alberta
5523,15523,2012,489197,5741834,Negative,Mule Deer,Male,Alberta
5524,15524,2012,404993,5626566,Negative,Mule Deer,Female,Alberta
5525,15525,2012,461044,5694457,Negative,Mule Deer,Male,Alberta
5526,15526,2012,449049,5637276,Negative,Mule Deer,Male,Alberta
5527,15527,2012,463413,5613376,Negative,Mule Deer,Male,Alberta
5528,15528,2012,400468,5696251,Negative,Mule Deer,Female,Alberta
5529,15529,2012,454170,5797380,Negative,Mule Deer,Female,Alberta
5530,15530,2012,458254,5794112,Negative,Mule Deer,Female,Alberta
5531,15531,2012,407399,5832941,Negative,Mule Deer,Female,Alberta
5532,15532,2012,496696,5824703,Negative,Mule Deer,Male,Alberta
5533,15533,2012,496696,5829578,Negative,Mule Deer,Female,Alberta
5534,15534,2012,527797,5661132,Negative,Mule Deer,Female,Alberta
5535,15535,2012,529546,5822859,Negative,Mule Deer,Female,Alberta
5536,15536,2012,501577,5813347,Negative,Mule Deer,Female,Alberta
5537,15537,2012,496693,5818206,Negative,Mule Deer,Male,Alberta
5538,15538,2012,485342,5416359,Negative,Mule Deer,Female,Montana
5539,15539,2012,394948,5843847,Negative,Mule Deer,Male,Alberta
5540,15540,2012,470532,5690514,Negative,Mule Deer,Male,Alberta
5541,15541,2012,409377,5684323,Negative,Mule Deer,Male,Alberta
5542,15542,2012,532345,5457380,Negative,Mule Deer,Male,Alberta
5543,15543,2012,402940,5671938,Negative,Mule Deer,Female,Alberta
5544,15544,2012,460297,5802868,Negative,Mule Deer,Male,Alberta
5545,15545,2012,493945,5659684,Negative,Mule Deer,Male,Alberta
5546,15546,2012,395801,5707680,Negative,Mule Deer,Male,Alberta
5547,15547,2012,460399,5635577,Negative,Mule Deer,Male,Alberta
5548,15548,2012,466806,5619346,Negative,Mule Deer,Male,Alberta
5549,15549,2012,470036,5836264,Negative,Mule Deer,Male,Alberta
5550,15550,2012,418629,5823748,Negative,Mule Deer,Female,Alberta
5551,15551,2012,418629,5823748,Negative,Mule Deer,Male,Alberta
5552,15552,2012,540501,5675757,Negative,Mule Deer,Female,Alberta
5553,15553,2012,431530,5815447,Negative,Mule Deer,Male,Alberta
5554,15554,2012,437501,5803624,Negative,Mule Deer,Male,Alberta
5555,15555,2012,566325,5740804,Negative,Mule Deer,Male,Saskatchewan
5556,15556,2012,549164,5795799,Negative,Mule Deer,Female,Alberta
5557,15557,2012,564452,5745866,Negative,Mule Deer,Female,Saskatchewan
5558,15558,2012,490852,5637462,Negative,Mule Deer,Male,Alberta
5559,15559,2012,552779,5468164,Negative,Mule Deer,Male,Alberta
5560,15560,2012,518364,5784256,Negative,Mule Deer,Male,Alberta
5561,15561,2012,413801,5713822,Negative,Mule Deer,Male,Alberta
5562,15562,2012,441249,5810464,Negative,Mule Deer,Male,Alberta
5563,15563,2012,420204,5820477,Negative,Mule Deer,Male,Alberta
5564,15564,2012,547570,5672845,Negative,Mule Deer,Male,Alberta
5565,15565,2012,537858,5667901,Negative,Mule Deer,Female,Alberta
5566,15566,2012,504404,5690846,Negative,Mule Deer,Female,Alberta
5567,15567,2012,431300,5872327,Negative,Mule Deer,Female,Alberta
5568,15568,2012,458647,5844493,Negative,Mule Deer,Male,Alberta
5569,15569,2012,541952,5516215,Negative,Mule Deer,Female,Alberta
5570,15570,2012,536670,5515766,Negative,Mule Deer,Male,Alberta
5571,15571,2012,529720,5669470,Negative,Mule Deer,Female,Alberta
5572,15572,2012,529729,5667852,Negative,Mule Deer,Male,Alberta
5573,15573,2012,532243,5475169,Negative,Mule Deer,Female,Alberta
5574,15574,2012,550099,5675089,Negative,Mule Deer,Female,Alberta
5575,15575,2012,405777,5832092,Negative,Mule Deer,Female,Alberta
5576,15576,2012,520097,5881385,Negative,Mule Deer,Male,Alberta
5577,15577,2012,533772,5841191,Negative,Mule Deer,Male,Alberta
5578,15578,2012,487472,5789089,Negative,Mule Deer,Female,Alberta
5579,15579,2012,481458,5611188,Negative,Mule Deer,Male,Alberta
5580,15580,2012,439325,5865754,Negative,Mule Deer,Female,Alberta
5581,15581,2012,394311,5697628,Negative,Mule Deer,Female,Alberta
5582,15582,2012,511400,5835400,Negative,Mule Deer,Female,Alberta
5583,15583,2012,503200,5849800,Negative,Mule Deer,Female,Alberta
5584,15584,2012,502000,5849300,Negative,Mule Deer,Male,Alberta
5585,15585,2012,502100,5847400,Negative,Mule Deer,Male,Alberta
5586,15586,2012,508097,5813355,Negative,Mule Deer,Female,Alberta
5587,15587,2012,524383,5692105,Negative,Mule Deer,Female,Alberta
5588,15588,2012,426380,5684483,Negative,Mule Deer,Male,Alberta
5589,15589,2012,525973,5823135,Negative,Mule Deer,Female,Alberta
5590,15590,2012,482729,5840705,Negative,Mule Deer,Male,Alberta
5591,15591,2012,498840,5768046,Negative,Mule Deer,Female,Alberta
5592,15592,2012,490589,5705738,Negative,Mule Deer,Male,Alberta
5593,15593,2012,424963,5812298,Negative,Mule Deer,Male,Alberta
5594,15594,2012,422533,5794548,Negative,Mule Deer,Female,Alberta
5595,15595,2012,451393,5940027,Negative,Mule Deer,Female,Alberta
5596,15596,2012,504771,5928377,Negative,Mule Deer,Female,Alberta
5597,15597,2012,422558,5796164,Negative,Mule Deer,Male,Alberta
5598,15598,2012,384531,5712769,Negative,Mule Deer,Male,Alberta
5599,15599,2012,412687,5671765,Negative,Mule Deer,Male,Alberta
5600,15600,2012,521619,5535089,Negative,Mule Deer,Female,Alberta
5601,15601,2012,512545,5841092,Negative,Mule Deer,Female,Alberta
5602,15602,2012,478129,5739482,Negative,Mule Deer,Male,Alberta
5603,15603,2012,478129,5739482,Negative,Mule Deer,Male,Alberta
5604,15604,2012,419526,5808988,Negative,Mule Deer,Female,Alberta
5605,15605,2012,419526,5808988,Negative,Mule Deer,Male,Alberta
5606,15606,2012,419526,5808988,Negative,Mule Deer,Female,Alberta
5607,15607,2012,419526,5808988,Negative,Mule Deer,Female,Alberta
5608,15608,2012,390727,5698074,Negative,Mule Deer,Female,Alberta
5609,15609,2012,678529,5693605,Negative,Mule Deer,Female,Saskatchewan
5610,15610,2012,413692,5820601,Negative,Mule Deer,Male,Alberta
5611,15611,2012,440199,5778104,Negative,Mule Deer,Female,Alberta
5612,15612,2012,564527,5857540,Negative,Mule Deer,Female,Saskatchewan
5613,15613,2012,469118,5832881,Negative,Mule Deer,Female,Alberta
5614,15614,2012,498321,5831203,Negative,Mule Deer,Male,Alberta
5615,15615,2012,475022,5852479,Negative,Mule Deer,Male,Alberta
5616,15616,2012,506290,5631829,Negative,Mule Deer,Female,Alberta
5617,15617,2012,530062,5668818,Negative,Mule Deer,Male,Alberta
5618,15618,2012,494812,5597808,Negative,Mule Deer,Female,Alberta
5619,15619,2012,560205,5697251,Negative,Mule Deer,Male,Saskatchewan
5620,15620,2012,519554,5800430,Negative,Mule Deer,Male,Alberta
5621,15621,2012,525939,5720046,Negative,Mule Deer,Female,Alberta
5622,15622,2012,561874,5694033,Negative,Mule Deer,Male,Saskatchewan
5623,15623,2012,536859,5865506,Negative,Mule Deer,Male,Alberta
5624,15624,2012,528063,5794020,Negative,Mule Deer,Female,Alberta
5625,15625,2012,500513,5878089,Negative,Mule Deer,Male,Alberta
5626,15626,2012,541775,5732683,Negative,Mule Deer,Male,Alberta
5627,15627,2012,361732,5769967,Negative,Mule Deer,Female,Alberta
5628,15628,2012,420230,5822098,Negative,Mule Deer,Female,Alberta
5629,15629,2012,535215,5791292,Negative,Mule Deer,Female,Alberta
5630,15630,2012,553177,5614644,Negative,Mule Deer,Male,Alberta
5631,15631,2012,483971,5437897,Negative,Mule Deer,Male,Montana
5632,15632,2012,528764,5726122,Negative,Mule Deer,Male,Alberta
5633,15633,2012,488340,5792735,Negative,Mule Deer,Female,Alberta
5634,15634,2012,431371,5804090,Negative,Mule Deer,Female,Alberta
5635,15635,2012,531043,5773387,Negative,Mule Deer,Male,Alberta
5636,15636,2012,538009,5768176,Negative,Mule Deer,Male,Alberta
5637,15637,2012,468581,5811441,Negative,Mule Deer,Male,Alberta
5638,15638,2012,516733,5904025,Negative,Mule Deer,Male,Alberta
5639,15639,2012,511340,5821461,Negative,Mule Deer,Female,Alberta
5640,15640,2012,548950,5680948,Negative,Mule Deer,Female,Alberta
5641,15641,2012,548950,5680948,Negative,Mule Deer,Male,Alberta
5642,15642,2012,499947,5798790,Negative,Mule Deer,Female,Alberta
5643,15643,2012,558127,5729611,Negative,Mule Deer,Male,Alberta
5644,15644,2012,480508,5773343,Negative,Mule Deer,Male,Alberta
5645,15645,2012,479482,5755634,Negative,Mule Deer,Female,Alberta
5646,15646,2012,459075,5797341,Negative,Mule Deer,Male,Alberta
5647,15647,2012,493074,5798145,Negative,Mule Deer,Female,Alberta
5648,15648,2012,550475,5692298,Negative,Mule Deer,Female,Alberta
5649,15649,2012,478748,5808541,Negative,Mule Deer,Male,Alberta
5650,15650,2012,480338,5798824,Negative,Mule Deer,Female,Alberta
5651,15651,2012,412575,5689870,Negative,Mule Deer,Male,Alberta
5652,15652,2012,412575,5689870,Negative,Mule Deer,Female,Alberta
5653,15653,2012,412575,5689870,Negative,Mule Deer,Male,Alberta
5654,15654,2012,412575,5689870,Negative,Mule Deer,Female,Alberta
5655,15655,2012,528527,5649095,Negative,Mule Deer,Male,Alberta
5656,15656,2012,392419,5701270,Negative,Mule Deer,Male,Alberta
5657,15657,2012,412715,5673383,Negative,Mule Deer,Male,Alberta
5658,15658,2012,412715,5673383,Negative,Mule Deer,Male,Alberta
