,CWD_Status,Case_ID,Province,Sex,Species
11923,Negative,21808,Alberta,Male,White-tailed Deer
11924,Negative,21822,Alberta,Male,White-tailed Deer
11925,Negative,21861,Alberta,Male,White-tailed Deer
11926,Negative,21907,Alberta,Male,White-tailed Deer
11927,Negative,21931,Alberta,Male,White-tailed Deer
11928,Negative,21954,Alberta,Male,White-tailed Deer
11929,Negative,21963,Alberta,Male,White-tailed Deer
11930,Negative,22071,Alberta,Male,White-tailed Deer
11931,Negative,22149,Alberta,Male,White-tailed Deer
11932,Negative,22180,Alberta,Male,White-tailed Deer
11933,Negative,5372,Alberta,Female,Mule Deer
11934,Negative,5459,Alberta,Female,Mule Deer
11935,Negative,5545,Alberta,Female,Mule Deer
11936,Negative,5546,Alberta,Female,Mule Deer
11937,Negative,5547,Alberta,Female,Mule Deer
11938,Negative,5548,Alberta,Female,Mule Deer
11939,Negative,5549,Alberta,Female,Mule Deer
11940,Negative,5550,Alberta,Female,Mule Deer
11941,Negative,5551,Alberta,Female,Mule Deer
11942,Negative,5552,Alberta,Female,Mule Deer
11943,Negative,5553,Alberta,Female,Mule Deer
11944,Negative,5554,Alberta,Female,Mule Deer
11945,Negative,5555,Alberta,Female,Mule Deer
11946,Negative,5777,Alberta,Female,Mule Deer
11947,Negative,5788,Alberta,Female,Mule Deer
11948,Negative,5808,Alberta,Female,Mule Deer
11949,Negative,5809,Alberta,Female,Mule Deer
11950,Negative,5881,Alberta,Female,Mule Deer
11951,Negative,5889,Alberta,Female,Mule Deer
11952,Negative,6045,Alberta,Female,Mule Deer
11953,Negative,6046,Alberta,Female,Mule Deer
11954,Negative,6052,Alberta,Female,Mule Deer
11955,Negative,6058,Alberta,Female,Mule Deer
11956,Negative,6142,Alberta,Female,Mule Deer
11957,Negative,6317,Alberta,Female,Mule Deer
11958,Negative,6660,Alberta,Female,Mule Deer
11959,Negative,12061,Alberta,Female,White-tailed Deer
11960,Negative,12093,Alberta,Female,White-tailed Deer
11961,Negative,12094,Alberta,Female,White-tailed Deer
11962,Negative,12096,Alberta,Female,White-tailed Deer
11963,Negative,12097,Alberta,Female,White-tailed Deer
11964,Negative,12109,Alberta,Female,White-tailed Deer
11965,Negative,12110,Alberta,Female,White-tailed Deer
11966,Negative,12155,Alberta,Female,White-tailed Deer
11967,Negative,12161,Alberta,Female,White-tailed Deer
11968,Negative,12169,Alberta,Female,White-tailed Deer
11969,Negative,12173,Alberta,Female,White-tailed Deer
11970,Negative,12174,Alberta,Female,White-tailed Deer
11971,Negative,16676,Alberta,Male,Mule Deer
11972,Negative,16698,Alberta,Male,Mule Deer
11973,Negative,16753,Alberta,Male,Mule Deer
11974,Negative,16755,Alberta,Male,Mule Deer
11975,Negative,16890,Alberta,Male,Mule Deer
11976,Negative,16891,Alberta,Male,Mule Deer
11977,Negative,16892,Alberta,Male,Mule Deer
11978,Negative,16893,Alberta,Male,Mule Deer
11979,Negative,16901,Alberta,Male,Mule Deer
11980,Negative,16905,Alberta,Male,Mule Deer
11981,Negative,16906,Alberta,Male,Mule Deer
11982,Negative,16908,Alberta,Male,Mule Deer
11983,Negative,16909,Alberta,Male,Mule Deer
11984,Negative,16910,Alberta,Male,Mule Deer
11985,Negative,16911,Alberta,Male,Mule Deer
11986,Negative,16912,Alberta,Male,Mule Deer
11987,Negative,16913,Alberta,Male,Mule Deer
11988,Negative,16914,Alberta,Male,Mule Deer
11989,Negative,16915,Alberta,Male,Mule Deer
11990,Negative,16916,Alberta,Male,Mule Deer
11991,Negative,16917,Alberta,Male,Mule Deer
11992,Negative,17057,Alberta,Male,Mule Deer
11993,Negative,17125,Alberta,Male,Mule Deer
11994,Negative,17126,Alberta,Male,Mule Deer
11995,Negative,17131,Alberta,Male,Mule Deer
11996,Negative,17132,Alberta,Male,Mule Deer
11997,Negative,17327,Alberta,Male,Mule Deer
11998,Negative,17426,Alberta,Male,Mule Deer
11999,Negative,17427,Alberta,Male,Mule Deer
12000,Negative,17775,Alberta,Male,Mule Deer
12001,Negative,21530,Alberta,Male,White-tailed Deer
12002,Negative,21596,Alberta,Male,White-tailed Deer
12003,Negative,21600,Alberta,Male,White-tailed Deer
12004,Negative,21602,Alberta,Male,White-tailed Deer
12005,Negative,21603,Alberta,Male,White-tailed Deer
12006,Negative,21604,Alberta,Male,White-tailed Deer
12007,Negative,21655,Alberta,Male,White-tailed Deer
12008,Negative,21739,Alberta,Male,White-tailed Deer
12009,Negative,21745,Alberta,Male,White-tailed Deer
12010,Negative,21775,Alberta,Male,White-tailed Deer
12011,Negative,21810,Alberta,Male,White-tailed Deer
12012,Negative,21844,Alberta,Male,White-tailed Deer
12013,Negative,21845,Alberta,Male,White-tailed Deer
12014,Negative,21858,Alberta,Male,White-tailed Deer
12015,Negative,21934,Alberta,Male,White-tailed Deer
12016,Negative,21935,Alberta,Male,White-tailed Deer
12017,Negative,21950,Alberta,Male,White-tailed Deer
12018,Negative,22069,Alberta,Male,White-tailed Deer
12019,Negative,22070,Alberta,Male,White-tailed Deer
12020,Negative,22107,Alberta,Male,White-tailed Deer
12021,Negative,22178,Alberta,Male,White-tailed Deer
12022,Negative,5380,Alberta,Female,Mule Deer
12023,Negative,5413,Alberta,Female,Mule Deer
12024,Negative,5421,Alberta,Female,Mule Deer
12025,Negative,5540,Alberta,Female,Mule Deer
12026,Negative,5541,Alberta,Female,Mule Deer
12027,Negative,5542,Alberta,Female,Mule Deer
12028,Negative,5543,Alberta,Female,Mule Deer
12029,Negative,5544,Alberta,Female,Mule Deer
12030,Negative,5575,Alberta,Female,Mule Deer
12031,Negative,5576,Alberta,Female,Mule Deer
12032,Negative,5775,Alberta,Female,Mule Deer
12033,Negative,5779,Alberta,Female,Mule Deer
12034,Negative,5790,Alberta,Female,Mule Deer
12035,Negative,5877,Alberta,Female,Mule Deer
12036,Negative,5878,Alberta,Female,Mule Deer
12037,Negative,5886,Alberta,Female,Mule Deer
12038,Negative,5887,Alberta,Female,Mule Deer
12039,Negative,5888,Alberta,Female,Mule Deer
12040,Negative,5916,Alberta,Female,Mule Deer
12041,Negative,5951,Alberta,Female,Mule Deer
12042,Negative,5989,Alberta,Female,Mule Deer
12043,Negative,5990,Alberta,Female,Mule Deer
12044,Negative,5991,Alberta,Female,Mule Deer
12045,Negative,5992,Alberta,Female,Mule Deer
12046,Negative,6047,Alberta,Female,Mule Deer
12047,Negative,6055,Alberta,Female,Mule Deer
12048,Negative,6059,Alberta,Female,Mule Deer
12049,Negative,6060,Alberta,Female,Mule Deer
12050,Negative,6061,Alberta,Female,Mule Deer
12051,Negative,6136,Alberta,Female,Mule Deer
12052,Negative,6341,Alberta,Female,Mule Deer
12053,Negative,6342,Alberta,Female,Mule Deer
12054,Negative,6386,Alberta,Female,Mule Deer
12055,Negative,6387,Alberta,Female,Mule Deer
12056,Negative,6430,Alberta,Female,Mule Deer
12057,Negative,11912,Alberta,Female,White-tailed Deer
12058,Negative,11947,Alberta,Female,White-tailed Deer
12059,Negative,11948,Alberta,Female,White-tailed Deer
12060,Negative,11991,Alberta,Female,White-tailed Deer
12061,Negative,12167,Alberta,Female,White-tailed Deer
12062,Negative,12168,Alberta,Female,White-tailed Deer
12063,Negative,12175,Alberta,Female,White-tailed Deer
12064,Negative,12176,Alberta,Female,White-tailed Deer
12065,Negative,12182,Alberta,Female,White-tailed Deer
12066,Negative,12380,Alberta,Female,White-tailed Deer
12067,Negative,16613,Alberta,Male,Mule Deer
12068,Negative,16669,Alberta,Male,Mule Deer
12069,Negative,16679,Alberta,Male,Mule Deer
12070,Negative,16750,Alberta,Male,Mule Deer
12071,Negative,16756,Alberta,Male,Mule Deer
12072,Negative,16882,Alberta,Male,Mule Deer
12073,Negative,16886,Alberta,Male,Mule Deer
12074,Negative,16887,Alberta,Male,Mule Deer
12075,Negative,16889,Alberta,Male,Mule Deer
12076,Negative,16894,Alberta,Male,Mule Deer
12077,Negative,16895,Alberta,Male,Mule Deer
12078,Negative,16896,Alberta,Male,Mule Deer
12079,Negative,16897,Alberta,Male,Mule Deer
12080,Negative,16899,Alberta,Male,Mule Deer
12081,Negative,16900,Alberta,Male,Mule Deer
12082,Negative,16902,Alberta,Male,Mule Deer
12083,Negative,16903,Alberta,Male,Mule Deer
12084,Negative,16904,Alberta,Male,Mule Deer
12085,Negative,16975,Alberta,Male,Mule Deer
12086,Negative,17098,Alberta,Male,Mule Deer
12087,Negative,17105,Alberta,Male,Mule Deer
12088,Negative,17119,Alberta,Male,Mule Deer
12089,Negative,17193,Alberta,Male,Mule Deer
12090,Negative,17198,Alberta,Male,Mule Deer
12091,Negative,17200,Alberta,Male,Mule Deer
12092,Negative,17204,Alberta,Male,Mule Deer
12093,Negative,17216,Alberta,Male,Mule Deer
12094,Negative,17228,Alberta,Male,Mule Deer
12095,Negative,17308,Alberta,Male,Mule Deer
12096,Negative,17316,Alberta,Male,Mule Deer
12097,Negative,17390,Alberta,Male,Mule Deer
12098,Negative,17391,Alberta,Male,Mule Deer
12099,Negative,17401,Alberta,Male,Mule Deer
12100,Negative,17548,Alberta,Male,Mule Deer
12101,Negative,17632,Alberta,Male,Mule Deer
12102,Negative,17756,Alberta,Male,Mule Deer
12103,Negative,17773,Alberta,Male,Mule Deer
12104,Negative,21496,Alberta,Male,White-tailed Deer
12105,Negative,21531,Alberta,Male,White-tailed Deer
12106,Negative,21595,Alberta,Male,White-tailed Deer
12107,Negative,21597,Alberta,Male,White-tailed Deer
12108,Negative,21599,Alberta,Male,White-tailed Deer
12109,Negative,21601,Alberta,Male,White-tailed Deer
12110,Negative,21633,Alberta,Male,White-tailed Deer
12111,Negative,21668,Alberta,Male,White-tailed Deer
12112,Negative,21734,Alberta,Male,White-tailed Deer
12113,Negative,21746,Alberta,Male,White-tailed Deer
12114,Negative,21755,Alberta,Male,White-tailed Deer
12115,Negative,21756,Alberta,Male,White-tailed Deer
12116,Negative,21759,Alberta,Male,White-tailed Deer
12117,Negative,21827,Alberta,Male,White-tailed Deer
12118,Negative,21840,Alberta,Male,White-tailed Deer
12119,Negative,21909,Alberta,Male,White-tailed Deer
12120,Negative,21912,Alberta,Male,White-tailed Deer
12121,Negative,21927,Alberta,Male,White-tailed Deer
12122,Negative,21948,Alberta,Male,White-tailed Deer
12123,Negative,21960,Alberta,Male,White-tailed Deer
12124,Negative,21986,Alberta,Male,White-tailed Deer
12125,Negative,5379,Alberta,Female,Mule Deer
12126,Negative,5395,Alberta,Female,Mule Deer
12127,Negative,5396,Alberta,Female,Mule Deer
12128,Negative,5563,Alberta,Female,Mule Deer
12129,Negative,5702,Alberta,Female,Mule Deer
12130,Negative,5703,Alberta,Female,Mule Deer
12131,Negative,5797,Alberta,Female,Mule Deer
12132,Negative,5883,Alberta,Female,Mule Deer
12133,Negative,5884,Alberta,Female,Mule Deer
12134,Negative,5885,Alberta,Female,Mule Deer
12135,Negative,5968,Alberta,Female,Mule Deer
12136,Negative,6013,Alberta,Female,Mule Deer
12137,Negative,6014,Alberta,Female,Mule Deer
12138,Negative,6015,Alberta,Female,Mule Deer
12139,Negative,6017,Alberta,Female,Mule Deer
12140,Negative,6044,Alberta,Female,Mule Deer
12141,Negative,6195,Alberta,Female,Mule Deer
12142,Negative,6221,Alberta,Female,Mule Deer
12143,Negative,6331,Alberta,Female,Mule Deer
12144,Negative,6343,Alberta,Female,Mule Deer
12145,Negative,6344,Alberta,Female,Mule Deer
12146,Negative,6542,Alberta,Female,Mule Deer
12147,Negative,12046,Alberta,Female,White-tailed Deer
12148,Negative,12107,Alberta,Female,White-tailed Deer
12149,Negative,12108,Alberta,Female,White-tailed Deer
12150,Negative,12152,Alberta,Female,White-tailed Deer
12151,Negative,12153,Alberta,Female,White-tailed Deer
12152,Negative,16960,Alberta,Male,Mule Deer
12153,Negative,16993,Alberta,Male,Mule Deer
12154,Negative,17072,Alberta,Male,Mule Deer
12155,Negative,17097,Alberta,Male,Mule Deer
12156,Negative,17115,Alberta,Male,Mule Deer
12157,Negative,17163,Alberta,Male,Mule Deer
12158,Negative,17331,Alberta,Male,Mule Deer
12159,Negative,17334,Alberta,Male,Mule Deer
12160,Negative,17402,Alberta,Male,Mule Deer
12161,Negative,17517,Alberta,Male,Mule Deer
12162,Negative,17710,Alberta,Male,Mule Deer
12163,Negative,21460,Alberta,Male,White-tailed Deer
12164,Negative,21529,Alberta,Male,White-tailed Deer
12165,Negative,21605,Alberta,Male,White-tailed Deer
12166,Negative,21671,Alberta,Male,White-tailed Deer
12167,Negative,21735,Alberta,Male,White-tailed Deer
12168,Negative,21754,Alberta,Male,White-tailed Deer
12169,Negative,21811,Alberta,Male,White-tailed Deer
12170,Negative,21908,Alberta,Male,White-tailed Deer
12171,Negative,21930,Alberta,Male,White-tailed Deer
12172,Negative,22010,Alberta,Male,White-tailed Deer
12173,Negative,22141,Alberta,Male,White-tailed Deer
12174,Negative,22195,Alberta,Male,White-tailed Deer
12175,Negative,5538,Alberta,Female,Mule Deer
12176,Negative,5859,Alberta,Female,Mule Deer
12177,Negative,5949,Alberta,Female,Mule Deer
12178,Negative,5964,Alberta,Female,Mule Deer
12179,Negative,5965,Alberta,Female,Mule Deer
12180,Negative,6027,Alberta,Female,Mule Deer
12181,Negative,6028,Alberta,Female,Mule Deer
12182,Negative,6030,Alberta,Female,Mule Deer
12183,Negative,6031,Alberta,Female,Mule Deer
12184,Negative,11941,Alberta,Female,White-tailed Deer
12185,Negative,11942,Alberta,Female,White-tailed Deer
12186,Negative,11943,Alberta,Female,White-tailed Deer
12187,Negative,11944,Alberta,Female,White-tailed Deer
12188,Negative,11946,Alberta,Female,White-tailed Deer
12189,Negative,12059,Alberta,Female,White-tailed Deer
12190,Negative,12076,Alberta,Female,White-tailed Deer
12191,Negative,12129,Alberta,Female,White-tailed Deer
12192,Negative,16661,Alberta,Male,Mule Deer
12193,Negative,16751,Alberta,Male,Mule Deer
12194,Negative,16752,Alberta,Male,Mule Deer
12195,Negative,16759,Alberta,Male,Mule Deer
12196,Negative,16762,Alberta,Male,Mule Deer
12197,Negative,16880,Alberta,Male,Mule Deer
12198,Negative,16881,Alberta,Male,Mule Deer
12199,Negative,16883,Alberta,Male,Mule Deer
12200,Negative,16884,Alberta,Male,Mule Deer
12201,Negative,16979,Alberta,Male,Mule Deer
12202,Negative,17239,Alberta,Male,Mule Deer
12203,Negative,17273,Alberta,Male,Mule Deer
12204,Negative,17344,Alberta,Male,Mule Deer
12205,Negative,17345,Alberta,Male,Mule Deer
12206,Negative,17357,Alberta,Male,Mule Deer
12207,Negative,17378,Alberta,Male,Mule Deer
12208,Negative,17389,Alberta,Male,Mule Deer
12209,Negative,17441,Alberta,Male,Mule Deer
12210,Negative,17547,Alberta,Male,Mule Deer
12211,Negative,17712,Alberta,Male,Mule Deer
12212,Negative,21587,Alberta,Male,White-tailed Deer
12213,Negative,21588,Alberta,Male,White-tailed Deer
12214,Negative,21589,Alberta,Male,White-tailed Deer
12215,Negative,21590,Alberta,Male,White-tailed Deer
12216,Negative,21591,Alberta,Male,White-tailed Deer
12217,Negative,21592,Alberta,Male,White-tailed Deer
12218,Negative,21593,Alberta,Male,White-tailed Deer
12219,Negative,21821,Alberta,Male,White-tailed Deer
12220,Negative,21879,Alberta,Male,White-tailed Deer
12221,Negative,21891,Alberta,Male,White-tailed Deer
12222,Negative,5452,Alberta,Female,Mule Deer
12223,Negative,5453,Alberta,Female,Mule Deer
12224,Negative,5454,Alberta,Female,Mule Deer
12225,Negative,5455,Alberta,Female,Mule Deer
12226,Negative,5456,Alberta,Female,Mule Deer
12227,Negative,5457,Alberta,Female,Mule Deer
12228,Negative,5458,Alberta,Female,Mule Deer
12229,Negative,5460,Alberta,Female,Mule Deer
12230,Negative,5539,Alberta,Female,Mule Deer
12231,Negative,5646,Alberta,Female,Mule Deer
12232,Negative,5647,Alberta,Female,Mule Deer
12233,Negative,5704,Alberta,Female,Mule Deer
12234,Negative,5705,Alberta,Female,Mule Deer
12235,Negative,5875,Alberta,Female,Mule Deer
12236,Negative,6037,Alberta,Female,Mule Deer
12237,Negative,6038,Alberta,Female,Mule Deer
12238,Negative,6039,Alberta,Female,Mule Deer
12239,Negative,6041,Alberta,Female,Mule Deer
12240,Negative,6042,Alberta,Female,Mule Deer
12241,Negative,6077,Alberta,Female,Mule Deer
12242,Negative,6078,Alberta,Female,Mule Deer
12243,Negative,6432,Alberta,Female,Mule Deer
12244,Negative,11945,Alberta,Female,White-tailed Deer
12245,Negative,12058,Alberta,Female,White-tailed Deer
12246,Negative,12090,Alberta,Female,White-tailed Deer
12247,Negative,12165,Alberta,Female,White-tailed Deer
12248,Negative,12275,Alberta,Female,White-tailed Deer
12249,Negative,16737,Alberta,Male,Mule Deer
12250,Negative,16738,Alberta,Male,Mule Deer
12251,Negative,16739,Alberta,Male,Mule Deer
12252,Negative,16740,Alberta,Male,Mule Deer
12253,Negative,16741,Alberta,Male,Mule Deer
12254,Negative,16742,Alberta,Male,Mule Deer
12255,Negative,16743,Alberta,Male,Mule Deer
12256,Negative,16744,Alberta,Male,Mule Deer
12257,Negative,16745,Alberta,Male,Mule Deer
12258,Negative,16746,Alberta,Male,Mule Deer
12259,Negative,16747,Alberta,Male,Mule Deer
12260,Negative,16748,Alberta,Male,Mule Deer
12261,Negative,16749,Alberta,Male,Mule Deer
12262,Negative,16754,Alberta,Male,Mule Deer
12263,Negative,16757,Alberta,Male,Mule Deer
12264,Negative,16758,Alberta,Male,Mule Deer
12265,Negative,16760,Alberta,Male,Mule Deer
12266,Negative,16769,Alberta,Male,Mule Deer
12267,Negative,16879,Alberta,Male,Mule Deer
12268,Negative,16980,Alberta,Male,Mule Deer
12269,Negative,17049,Alberta,Male,Mule Deer
12270,Negative,17194,Alberta,Male,Mule Deer
12271,Negative,17352,Alberta,Male,Mule Deer
12272,Negative,17353,Alberta,Male,Mule Deer
12273,Negative,17369,Alberta,Male,Mule Deer
12274,Negative,17370,Alberta,Male,Mule Deer
12275,Negative,17371,Alberta,Male,Mule Deer
12276,Negative,17372,Alberta,Male,Mule Deer
12277,Negative,17374,Alberta,Male,Mule Deer
12278,Negative,17375,Alberta,Male,Mule Deer
12279,Negative,17376,Alberta,Male,Mule Deer
12280,Negative,17379,Alberta,Male,Mule Deer
12281,Negative,17380,Alberta,Male,Mule Deer
12282,Negative,17381,Alberta,Male,Mule Deer
12283,Negative,17383,Alberta,Male,Mule Deer
12284,Negative,17386,Alberta,Male,Mule Deer
12285,Negative,17387,Alberta,Male,Mule Deer
12286,Negative,21815,Alberta,Male,White-tailed Deer
12287,Negative,21819,Alberta,Male,White-tailed Deer
12288,Negative,21943,Alberta,Male,White-tailed Deer
12289,Negative,21944,Alberta,Male,White-tailed Deer
12290,Negative,21946,Alberta,Male,White-tailed Deer
12291,Negative,21951,Alberta,Male,White-tailed Deer
12292,Negative,21964,Alberta,Male,White-tailed Deer
12293,Negative,21981,Alberta,Male,White-tailed Deer
12294,Negative,22197,Alberta,Male,White-tailed Deer
12295,Negative,5566,Alberta,Female,Mule Deer
12296,Negative,5786,Alberta,Female,Mule Deer
12297,Negative,6029,Alberta,Female,Mule Deer
12298,Negative,6034,Alberta,Female,Mule Deer
12299,Negative,6035,Alberta,Female,Mule Deer
12300,Negative,6040,Alberta,Female,Mule Deer
12301,Negative,11911,Alberta,Female,White-tailed Deer
12302,Negative,12166,Alberta,Female,White-tailed Deer
12303,Negative,12382,Alberta,Female,White-tailed Deer
12304,Negative,16761,Alberta,Male,Mule Deer
12305,Negative,16997,Alberta,Male,Mule Deer
12306,Negative,17130,Alberta,Male,Mule Deer
12307,Negative,17348,Alberta,Male,Mule Deer
12308,Negative,17350,Alberta,Male,Mule Deer
12309,Negative,17351,Alberta,Male,Mule Deer
12310,Negative,17354,Alberta,Male,Mule Deer
12311,Negative,17355,Alberta,Male,Mule Deer
12312,Negative,17356,Alberta,Male,Mule Deer
12313,Negative,17358,Alberta,Male,Mule Deer
12314,Negative,17359,Alberta,Male,Mule Deer
12315,Negative,17360,Alberta,Male,Mule Deer
12316,Negative,17361,Alberta,Male,Mule Deer
12317,Negative,17362,Alberta,Male,Mule Deer
12318,Negative,17363,Alberta,Male,Mule Deer
12319,Negative,17364,Alberta,Male,Mule Deer
12320,Negative,17365,Alberta,Male,Mule Deer
12321,Negative,17366,Alberta,Male,Mule Deer
12322,Negative,17367,Alberta,Male,Mule Deer
12323,Negative,17377,Alberta,Male,Mule Deer
12324,Negative,17382,Alberta,Male,Mule Deer
12325,Negative,17384,Alberta,Male,Mule Deer
12326,Negative,17385,Alberta,Male,Mule Deer
12327,Negative,21942,Alberta,Male,White-tailed Deer
12328,Negative,21945,Alberta,Male,White-tailed Deer
12329,Negative,5450,Alberta,Female,Mule Deer
12330,Negative,6075,Alberta,Female,Mule Deer
12331,Negative,6076,Alberta,Female,Mule Deer
12332,Negative,6079,Alberta,Female,Mule Deer
